"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Iran, Islamic Rep.","IRN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","52012.9","55205.6","60712.9","68925.7","69785.2","63628.9","70029.7","67947.9","64946.6","48390.5","36464.7","34976.8","45440.4","44883.7","38342.2","38489.4","38360","39993.9","39267.3","42027.2","62240","63290","66460","68220","70080","73810","77820","81220","85240","88120","90710","96600","102300","108580","114990","121470","127540","133540","136920","143210","149420","147490","146580","145340","139340","139180","143250","146030","149690","","",
"Iraq","IRQ","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","19681.9","21872.3","20514.1","22845","23235.9","24783.7","28241.6","25685.6","26613.8","32077.9","27077.5","15550.1","15789.7","15464.9","16880.7","19357.9","22009.1","22225.5","23382.3","24622.8","9610","8550","9050","9700","9840","9680","9300","9990","10510","10760","11050","11140","11400","10830","11260","11870","12280","12730","13090","14040","14380","15040","15590","15740","16170","15360","15840","16340","16750","","",
"Iceland","ISL","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","308.49","304.208","322.513","339.43","346.369","349.695","347.244","352.318","360.024","358.825","337.118","344.453","333.435","336.146","345.407","350.554","345.744","336.845","335.775","335.288","510","510","520","530","540","550","560","560","570","580","570","580","570","570","570","560","610","610","600","600","600","570","540","540","550","560","550","540","530","","",
"Israel","ISR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1301.06","1318.23","1363.41","1407.83","1386.07","1547.77","1318.59","1353.35","1385.74","1412.04","1450.36","1458.31","1502.36","1553.92","1593.54","1625.97","1684.73","1746.38","1824.53","1864.37","8350","8610","8900","9180","9480","9760","10070","10130","10210","10290","10360","9050","7710","6410","6900","7480","7850","8000","8080","8240","8210","8880","9550","10230","10900","11580","11730","11890","12070","","",
"Italy","ITA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","40488.2","39242.4","39690.2","40754.4","40895.8","40690.6","42059.1","42875.6","43159.8","43732.1","43908.4","43883.7","43894.4","42945.2","45131.3","45481.5","45577.7","45851.4","46344.5","46768.5","54560","53520","53510","52980","53180","52860","53390","53760","53330","53170","53840","51900","52000","51420","50260","50190","49130","49120","49330","49120","49280","47070","47920","45960","45090","45010","44680","44340","43670","","",
"Jamaica","JAM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","821.253","825.87","830.272","836.246","846.131","855.553","865.854","860.467","859.023","854.172","872.822","857.835","877.954","942.351","1065.51","1038.08","1096.35","1100.91","1095.84","1099.31","1070","1110","1170","1160","1130","1150","1110","1090","1100","1110","1120","1130","1130","1170","1110","1090","870","830","830","820","820","830","830","830","830","830","800","790","780","","",
"Jordan","JOR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","361.816","383.748","402.791","438.787","435.242","438.272","413.107","442.409","463.697","503.032","500.235","549.19","566.354","573.613","591.184","632.694","618.013","676.797","721.584","787.734","8240","8740","9260","9700","10030","9000","7930","6840","5750","4730","3630","3720","3840","3950","4050","4200","4300","4510","4750","4800","4940","5110","5260","5440","5640","5790","6050","6160","6300","","",
"Japan","JPN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","101804","93274.2","89309.2","87821.7","86881","85160.7","85699.7","85622.1","80369.8","79393.5","77447.3","75634.3","74784.5","74613.8","74860","74544.1","73524.8","69948","68480.7","67750.2","37850","37180","37070","36460","36160","34970","33490","32750","31280","30740","30120","28870","28060","27570","27470","27120","26740","26380","25730","25250","24930","23770","23430","23130","22580","21900","21440","21220","21110","","",
"Kazakhstan","KAZ","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","68238.3","68300.8","74529.5","70382.9","69539.5","70525.5","72988.8","71435.1","70521.2","67218.2","64911.8","63224.7","62882.7","60438.2","64568.2","61600.9","63331.2","63247.1","66335.7","68321.1","52970","54140","48820","45610","43710","37690","33610","29970","27330","23850","26660","29170","32260","31790","33840","33630","36150","36080","39190","36560","41490","40780","41640","41000","41450","40440","40060","43290","41360","","",
"Kenya","KEN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","12008.8","12246.5","12548.5","12760.3","12977.7","13207.6","13185.3","13482.9","14408","15529.1","14642","14610.7","15757.8","17169.4","17721.3","17655.7","17985.8","18103.2","19137.8","19883.2","21660","21000","20960","20930","21050","21020","20290","20530","21090","22400","21280","21280","22030","23150","24350","23840","23680","34590","35280","34350","34760","35930","36190","36130","37000","37900","40480","38630","40250","","",
"Kyrgyz Republic","KGZ","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","4561.13","4717.82","5041.41","4921.7","4992.31","5104.88","5148.38","5117.43","5151.03","5192.82","5219.25","5214.66","5265.65","5274.56","5402.32","5452.79","5544.95","5624.8","5681.15","5790.58","7590","7800","6940","5930","4530","4060","3850","3840","3650","3530","3580","3670","3720","3590","3790","3680","3740","3800","3890","4090","4150","4260","4360","4490","4640","4710","4800","4880","4990","","",
"Cambodia","KHM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","20086.5","16193.4","13559.2","10701.7","8055.74","9372.55","9186.63","9531.61","9662.58","7913.82","11766.3","10931.9","12820","14525.1","9957.43","12111.6","12881.8","12895.9","14519.9","14210.3","13120","12820","13210","14000","12860","14800","14800","14950","14870","15710","14850","14920","15210","16440","16220","17480","18360","18660","18840","19260","19440","20380","20000","20020","19830","19710","20160","20470","20310","","",
"Kiribati","KIR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","4.66001","5.0505","5.37733","5.6776","5.90573","6.25382","6.70277","6.99489","7.25503","7.53406","7.80881","7.92928","8.09901","8.33936","8.60384","8.95085","9.25627","9.5605","9.84241","10.2185","10","10","10","10","10","10","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","",
"St. Kitts and Nevis","KNA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","26.2911","25.4309","25.2843","24.9209","25.1462","25.2154","26.9157","27.6522","27.694","27.9725","27.4685","27.2733","27.9293","26.6137","27.0967","26.5354","26.7719","27.0825","27.3733","27.1832","70","70","70","70","70","70","70","70","70","70","70","70","70","70","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","","",
"Korea, Rep.","KOR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","25948.7","25762","25835.8","26653","27919.9","28404.4","27857.4","28568.8","28839.3","29054.8","29043.4","29254.1","29312","30698","32149.1","33357.5","33973.2","33767.1","33369.2","32197.8","29170","28900","28260","27800","27660","27430","28010","28320","26620","26460","26430","26940","27070","27140","26300","26420","26460","26180","26170","26230","26780","26630","26860","26680","26170","25960","25770","25600","25530","","",
"Kuwait","KWT","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","21910.4","23068.7","23216","19964","15524.9","12416.5","12085.8","10779.8","12348.1","13240.4","9201.89","6468.34","5016.9","5999.08","6469.48","6441.65","6511.43","6571.63","7275.6","8523.21","2470","2650","2880","3140","3390","3640","3690","3730","3770","3820","3870","3980","4160","4320","4450","4600","4620","4650","4680","4710","4720","4920","5120","5340","5560","5760","5870","5970","6080","","",
"Latin America & Caribbean (excluding high income)","LAC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","478851.5245","442920.1721","474638.2439","466137.428","491107.3839","518374.3","556843.4609","536160.0762","560549.651","576580.9595","604029.2785","597339.2797","617839.4004","620803.3161","602891.1706","615246.0803","628772.5487","662220.936","650228.9104","663946.2594","661420","676880","687590","699970","713450","716670","714500","726060","733570","737820","742960","764560","791030","821450","841550","849390","852860","866380","881450","887180","897840","896890","895530","896380","912350","928680","936090","940250","938510","","",
"Lao PDR","LAO","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","6975.78","5617.9","6196.01","7426.45","5537.61","5468.69","4769.28","6267.75","7045.97","6906.61","7926.31","7348.99","7336.02","10421.4","7118.98","6540.52","7170.78","8181.29","6857.59","5878.43","5780","5590","5710","5640","5850","5760","5690","5800","5410","5290","5450","5630","5720","5850","6060","5950","5980","6190","6330","6560","6930","6710","7260","7250","7400","7580","7850","7820","7610","","",
"Lebanon","LBN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","545.394","558.363","573.474","578.109","583.013","565.36","548.475","558.209","601.605","597.76","619.711","624.53","619.909","622.899","630.743","643.183","657.793","668.889","667.486","679.502","1210","1260","1290","1330","1360","1490","1650","1780","1930","2070","2210","2250","2300","2350","2390","2440","2500","2540","2600","2650","2680","2790","2860","2920","2980","3030","3100","3170","3250","","",
"Liberia","LBR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","493.168","509.303","525.946","550.119","544","545.626","552.426","629.278","629.106","662.381","693.175","683.703","711.984","711.905","731","750.103","813.975","833.329","891.581","913.171","2590","2430","2290","2130","1990","1850","1940","2070","2180","2280","2370","2440","2510","2600","2670","2740","2890","3030","3170","3430","3470","3970","4470","4960","5480","6040","6070","6140","6210","","",
"Libya","LBY","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","29695.2","23578.6","18943.4","18273.6","13366","14640.1","17202.7","17626","17567.8","18479.3","17642.6","12945.3","13683.6","12616.6","12216.3","11875.1","14975.6","13450.9","14257.9","14442.5","67790","67940","68070","68200","68360","68560","68820","68950","69230","69320","69390","71860","74320","76820","79340","81840","82510","83130","83680","84280","84890","73100","61300","49520","37720","25910","29890","33840","37790","","",
"St. Lucia","LCA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","27.6319","27.6835","27.5385","27.7376","27.5037","27.7703","28.2658","29.3882","29.9751","30.7759","31.773","32.6602","33.8072","34.7794","35.6718","35.5363","35.6999","36.0689","36.3689","36.6755","680","700","710","720","730","650","560","480","390","310","220","220","230","230","230","230","240","240","240","250","250","250","260","260","260","270","270","270","270","","",
"Latin America & Caribbean","LCN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","542609.92268","505250.52372","537934.61","531346.11885","555924.8577","582454.11617","621694.12234","600258.08468","626011.03892","644979.54715","674769.50224","667801.31407","688820.67681","689776.51233","671443.58145","684377.04063","699669.24917","736016.37023","725335.65679","739010.60747","754860","773950","788020","802960","819600","825150","824620","837950","847090","853270","859970","880640","906260","936290","955900","963110","966870","979970","995800","1001120","1006090","1006150","1009100","1009840","1026870","1042970","1048520","1051350","1049410","","",
"Least developed countries: UN classification","LDC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","630531.6466","483676.7833","500216.93964","540657.66603","462506.16195","505797.47446","487344.57875","550370.59771","561083.03172","617054.58786","612035.71803","557525.20068","600337.42362","638092.31818","533006.34807","521579.18153","530563.5861","611339.6216","525888.74076","539590.4826","481390","488120","498940","506790","515270","528590","535460","546000","568170","580900","590510","596490","626580","655590","669350","698940","711240","737720","764130","780690","808080","827000","857640","883560","907870","935980","955170","964440","975470","","",
"Low income","LIC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","336010.469","254698.293","260696.248","276498.284","240573.354","269196.484","261323.481","294943.246","290963.212","341644.916","337730.897","302656.367","336357.954","328203.937","290857.402","284517.193","282817.093","328788.165","281534.49","306298.709","316490","323040","330080","333510","340410","346830","354250","362550","377950","382080","388500","389100","409600","426030","434740","452260","460630","480230","498850","510010","527590","539010","561010","576450","592390","609380","625310","632550","644370","","",
"Liechtenstein","LIE","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","",
"Sri Lanka","LKA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","11338","11068.3","10525.2","10781.9","11934.1","10165","10546.1","11667.7","11981.1","11591.6","11901.7","12121.5","11240.4","11471.9","12371.5","12162.3","11854.7","10710.5","11564.4","10635.9","18400","18230","18710","19170","19280","19470","16700","14590","11720","9940","7690","7610","7830","8220","7880","8560","8610","8460","9160","8980","9450","9640","9760","10090","9220","9650","9900","9110","10030","","",
"Lower middle income","LMC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1315078.59691","1249422.3966","1362476.22223","1364963.5603","1319474.75573","1332533.92742","1375650.50117","1480941.13669","1451852.88663","1497975.60176","1493088.19111","1452596.17508","1793767.41181","1617994.42536","1484665.07544","1497468.03735","1596738.50277","1755649.1675","1568420.72981","1604243.6838","1832410","1853020","1871820","1921410","1926260","1943010","1956620","1953680","1961440","1999130","2014740","2026180","2040980","2081640","2096500","2132260","2170090","2210590","2232830","2213860","2232380","2257770","2264930","2288440","2303390","2323700","2358340","2377830","2397740","","",
"Low & middle income","LMY","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3586894.72831","3440135.06497","3625818.16756","3655214.47458","3602745.20416","3723237.72624","3830378.66573","3980991.54601","3994465.01658","4123719.00144","4148716.8436","4059362.09734","4486703.91704","4357361.14411","4205939.9303","4239045.68417","4398535.15777","4672144.22501","4482310.31698","4602238.26915","4943010","4921360","4862640","4864810","4841240","4859420","4887340","4860930","4897780","4957420","5014670","5077520","5170550","5312530","5413910","5503700","5626050","5758740","5884380","5909740","6045980","6132530","6204340","6257320","6324680","6393750","6472410","6514560","6544370","","",
"Lesotho","LSO","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1129.56","1043.97","1025.17","1013.6","1034.61","1075.26","1055.71","980.293","990.912","1048.22","1102.39","1110.43","1140","1124.17","1105.9","1147.05","1162.93","1317.38","1288.35","1240.85","1270","1280","1390","1370","1350","1320","1300","1290","1250","1590","1550","1540","1440","1470","1430","1530","1570","1690","1760","1860","1940","2040","2120","2130","2190","2250","2250","2360","2320","","",
"Late-demographic dividend","LTE","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1869742.55391","1886403.39402","1961041.77874","1975475.13","1999571.8346","2073528.1009","2140802.8002","2152606.9304","2200039.852","2208023.6236","2230554.5218","2203977.5239","2247011.4696","2319767.8397","2335858.6776","2357158.2906","2409355.9478","2473241.0083","2511845.4466","2553790.8745","2546750","2500030","2417910","2358900","2319370","2314490","2317220","2280890","2292560","2311210","2342660","2392070","2439300","2515190","2588520","2620130","2692540","2755510","2823560","2863330","2968480","3023350","3082990","3112840","3151300","3195480","3217390","3223600","3217690","","",
"Lithuania","LTU","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","4583.84","4799.64","4945.25","5075.79","5213.62","5345.38","5376.2","5468.72","5602.26","5705.62","5726.93","5808.01","5853.62","5999.44","6116.98","6231.5","6323.09","6431.74","6919.8","7571.71","7130","7060","7350","6280","5580","5160","5000","4990","4850","4580","4390","4140","4170","4230","4270","4230","4190","4190","4030","3900","3850","3680","3660","3540","3450","3420","3320","3230","3150","","",
"Luxembourg","LUX","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","714.056","715.81","726.393","757.852","794.763","803.405","817.708","838.045","861.356","880.727","897.18","912.044","902.866","917.838","916.966","935.516","933.036","945.618","950.217","961.849","600","610","600","600","590","590","590","580","580","600","570","580","580","560","560","550","550","560","560","560","560","540","530","540","550","550","550","550","540","","",
"Latvia","LVA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3322.72","3462.19","3560.22","3658.48","3767.38","3862.3","3879.87","3912.64","3976.68","4012.48","4020.39","4032.18","4075.16","4159.48","4247.09","4323.95","4381.15","4446.1","4764.61","5156.56","4030","4020","4550","3930","2850","2590","2550","2440","2340","2230","2110","2130","2170","2100","2040","2060","2050","2050","2070","2000","1980","1920","1970","1990","2050","1980","1990","1960","1940","","",
"Macao SAR, China","MAC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","48.8704","50.3535","51.4655","52.6127","53.3593","53.8737","54.1588","54.0095","54.6061","55.0441","56.2086","57.1744","58.6616","60.797","62.6502","65.6237","68.6852","71.9305","75.9327","79.9558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","8486.35","8636.64","8406.4","8427.35","8272.1","8345.24","8361.05","8306.53","8600.73","8541.72","8897.47","8663.11","7395.61","7744.98","7588.61","8011.93","8638.88","9224.9","8829.5","9169.22","11380","11210","11050","10260","10520","10510","10880","11300","11320","11670","12030","12170","12270","12550","12850","13020","13430","13650","14030","14330","14810","15460","15770","16220","16660","16980","17200","17390","17670","","",
"Monaco","MCO","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2068.17","2154.23","2235.16","2304","2377.89","2438.62","2466.36","2470.56","2492.5","2499.39","2493.22","2498.85","2538.01","2602.31","2675.29","2731.65","2773.52","2819.93","3200.98","3652.47","5710","5690","5190","4810","5060","4950","4990","4440","4070","4070","3900","3640","3690","3740","3670","3570","3460","3510","3340","3270","3300","3340","3330","3330","3380","3390","3370","3370","3310","","",
"Madagascar","MDG","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","15194.1","12546.4","12994","13479.3","13276.2","13935.2","13564.8","14581.7","15271.2","16355.4","15976.2","15578.4","16066","16048.5","15220.2","15261","15284.2","16094","15069.3","15640.3","17120","17130","17400","17760","17490","17640","17680","17700","18170","18030","17830","17030","16130","17200","16730","18790","18210","18830","18190","18490","18400","17890","18410","17090","17390","17280","17810","16520","17470","","",
"Maldives","MDV","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","13.1008","13.5029","13.9541","14.4535","14.9795","15.5913","16.046","16.5835","17.1255","17.6846","18.2289","18.8526","19.4985","20.1689","20.8615","21.6457","22.2975","22.944","23.6126","24.2155","40","50","50","50","50","50","50","60","60","60","60","60","70","70","70","70","80","80","90","90","90","100","100","110","110","120","120","130","130","","",
"Middle East & North Africa","MEA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","229788.426","242013.6","260761.942","293913.109","286965.694","274040.841","310465.529","306169.001","302318.252","286859.619","265616.445","226085.184","220563.16","213740.307","199919.099","201208.836","212015.264","215061.832","222115.901","233790.519","290010","297690","309210","317990","327630","342230","355840","369650","382560","396080","408350","420660","434670","448300","465100","481650","494680","507750","515970","526510","537280","524430","510870","500600","485950","474990","487600","497780","510260","","",
"Mexico","MEX","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","60999.1","61467","61657.3","62045.7","66666.9","69887.9","72115.7","72773.4","78195.5","81985.9","87935.4","93041.4","102072","98176.3","97059.4","98561.8","97235.7","97259.3","96415","98516","86800","87400","86840","94680","95270","96250","100680","104940","107070","102950","105230","103990","104990","107690","106610","108600","112570","119140","133990","132720","128720","129500","122780","122230","131150","140460","141710","143310","144610","","",
"Marshall Islands","MHL","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2.43945","2.50377","2.5617","2.61839","2.68643","2.7503","2.80693","2.87061","2.93676","3.00853","3.09228","3.18931","3.31618","3.45776","3.61302","3.78892","3.97513","4.17383","4.38014","4.62033","","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","","",
"Middle income","MIC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3250884.25931","3185436.77197","3365121.91956","3378716.19058","3362171.85016","3454041.24224","3569055.18473","3686048.30001","3703501.80458","3782074.08544","3810985.9466","3756705.73034","4150345.96304","4029157.20711","3915082.5283","3954528.49117","4115718.06477","4343356.06001","4200775.82698","4295939.56015","4626520","4598320","4532560","4531300","4500830","4512590","4533090","4498380","4519830","4575340","4626170","4688420","4760950","4886500","4979170","5051440","5165420","5278510","5385530","5399730","5518390","5593520","5643330","5680870","5732290","5784370","5847100","5882010","5900000","","",
"North Macedonia","MKD","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2033.32","1975.95","1906.05","1863.4","1859.86","1826.89","1755.44","1702.97","1668.66","1652.45","1618.28","1647.97","1625.85","1638.68","1647.53","1662.61","1648.36","1666.22","1660.3","1628.47","2670","2620","2410","2430","2350","2390","2390","2360","2330","2230","2280","2240","2210","2330","2370","2320","2350","2350","2400","2340","2380","2430","2380","2390","2420","2460","2490","2520","2520","","",
"Mali","MLI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","8280.67","8340.11","7574.38","7462.75","6489.81","7103.9","7220.16","7671.49","7351.01","8274.42","9259.53","9017.42","9865.44","8802.01","8044.35","7405.9","7653.64","7800.22","8187.38","8579.82","9140","9110","9130","9250","9430","9670","10340","10650","11390","12280","12840","12780","13050","13620","14780","15360","15290","15900","16660","16680","17860","18230","18680","19320","19580","20250","22060","22530","23290","","",
"Malta","MLT","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","97.592","101.823","101.445","103.685","104.286","108.442","116.387","120.84","123.155","125.773","125.556","127.533","131.914","138.623","146.082","150.5","158.347","164.01","169.947","175.996","160","160","180","180","190","180","190","200","200","210","220","220","230","240","240","260","260","270","190","200","210","190","200","190","200","210","220","220","220","","",
"Myanmar","MMR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","75254.3","55602.1","63779.7","85539.1","56291","57143.3","56312.7","75424","86109.1","73275.6","85429.6","75931.7","74767.5","123762","75212.9","66249.1","75796.5","94115","74913","55256.5","40140","39610","41790","43700","44910","46470","46010","44900","45610","49150","50000","50970","51480","52750","54710","57360","60640","62010","62830","63670","64630","62750","62740","63510","64500","65940","67010","67120","65790","","",
"Middle East & North Africa (excluding high income)","MNA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","151727.682","152809.676","157564.116","171816.589","166148.858","161928.089","179339.582","176758.961","177373.507","166753.066","147695.319","128108.991","138658.826","140318.354","137219.037","144772.306","151280.217","156584.702","158230.494","165866.073","240700","245920","254880","261110","268090","278230","287530","297320","306270","315840","324000","333600","344840","355680","367820","379610","389160","398620","403890","411100","418610","405120","391060","375160","355470","339230","349060","356480","366340","","",
"Montenegro","MNE","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960","940","830","830","810","850","850","840","830","800","730","710","700","700","690","650","700","740","780","830","870","830","840","830","840","840","830","830","820","","",
"Mongolia","MNG","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","6734.56","6466.36","6697.64","7350.25","6610.4","7055.02","7140.94","7598.8","7813.88","7608.97","8249.58","7647.95","7758.6","9162.04","7759.53","7048.21","7423.5","8080.15","7669.95","7259.29","8920","9200","9010","8890","8750","9410","9980","10530","10830","11260","11420","9780","7950","7970","7620","8370","9320","10620","10830","11100","9050","10390","11680","12570","14390","16010","17010","17950","17860","","",
"Northern Mariana Islands","MNP","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2.48022","2.55098","2.61866","2.68283","2.74999","2.81669","2.88242","2.94498","3.00713","3.06928","3.13885","3.2102","3.29425","3.38436","3.49631","3.63257","3.80049","4.0019","4.23517","4.49825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","12793.1","7298","7789.03","8434.56","7442.3","8840.08","7841.81","8998.89","9428.13","12314.5","10283","9065.37","10116.6","9955.75","7751.03","7927.8","7705","10575.7","7538.33","8536.29","10600","10640","10700","10770","10810","10900","10820","10170","11200","10810","10210","11380","12450","12560","12400","13600","13100","13850","14380","13250","14250","14110","15080","15850","16360","16100","15590","15830","16850","","",
"Mauritania","MRT","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3156.65","3075.91","2829.11","2773.45","2405.17","2469.99","2590.23","2696.55","2752.64","2823.3","2898.67","3082.56","3173.11","2893.11","2790.82","2947.72","3029.41","3118.7","3246.95","3389.39","4040","4200","4120","4270","4210","4240","4480","4690","4880","5150","5350","5420","5480","5590","5530","5610","5820","5800","5400","5790","6120","6160","6310","6440","6630","6700","7040","6860","6830","","",
"Mauritius","MUS","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","168.887","172.582","177.2","177.617","174.195","164.984","173.279","176.044","169.382","174.301","175.067","175.818","181.059","179.463","182.43","191.052","199.157","202.477","206.988","209.128","890","900","910","920","930","950","1040","1130","1220","1320","1410","1530","1460","1510","1520","1510","1590","1620","1640","1670","1700","1730","1760","1800","1830","1860","1880","1910","1930","","",
"Malawi","MWI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3189.38","2325.73","2525.02","2589.56","2488.62","2825.46","2770.7","2915.79","3029.58","3542.32","3208.47","3055.57","3310.49","3339.73","3067.25","3233.84","3263.14","3852.96","3244.92","3479.35","8640","7760","6870","6000","5030","5280","5400","5460","5680","5750","5930","6190","6520","6880","7120","7480","7330","7280","7280","7160","7190","7730","8320","8860","9420","10050","10330","10530","11020","","",
"Malaysia","MYS","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","14316.7","11913","13715.7","16372.2","12483","12807.5","13050.9","15709.8","16588.7","17021.3","18166","16408.5","16584.3","25019.7","19055.3","17633.9","20378.4","23524","21298.2","19243.6","27250","27860","28690","29620","30660","31330","32110","32960","33670","34350","35190","35810","36690","37610","38600","39450","40090","41020","41540","42270","42720","43310","43890","44800","45350","46060","46250","46460","46580","","",
