"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"IDA total","IDA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","447842.99565452","335107.34589842","352572.5340872","386663.66683604","316354.54144273","353311.2282202","343781.76358613","403022.40722811","399685.79977678","459330.76337489","465170.019283","408376.80528766","460836.72598327","479988.79954866","404528.76693595","389173.25419611","391967.07036524","463988.55963991","389491.67671507","406950.65984217","351100","355540","361340","363820","430500","437290","439020","444170","458520","459740","463180","456320","473030","490610","494710","515610","514360","532270","544210","550260","563040","573660","585530","600710","611080","623300","641390","644670","653210","","",
"IDA blend","IDB","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","54464.901021","52580.520947","55158.398022","56771.737036","54488.671201","57918.966405","59549.925881","64614.531134","63830.055488","69167.076899","71385.076245","68763.774339","78985.190191","74687.578878","73095.20225","74560.113016","73841.068481","77183.829574","73480.871948","76272.067308","84960","84740","85180","85120","144120","146930","147540","152160","155470","157660","158580","159040","160500","164620","166100","171720","172600","178000","181100","185080","187890","191030","190230","195140","196820","198770","203840","206250","208630","","",
"Indonesia","IDN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","51908.88","49004.8","79261.42","56928.71","50997.79","50922.15","60935.15","84758.03","61590.8","75297.76","78035.68","73040.03","200350.83","103566.35","79821.59","81516.05","107260.93","152255.26","81369.11","81111.81","59370","59490","61530","60410","61880","64290","66490","64190","65510","64040","65600","65890","68310","68840","70830","71890","73790","75470","77940","81480","81450","84310","86520","85010","88350","89070","91090","92500","95690","","",
"IDA only","IDX","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","393378.09463352","282526.82495142","297414.1360652","329891.92980004","261865.87024173","295392.2618152","284231.83770513","338407.87609411","335855.74428878","390163.68647589","393784.943038","339613.03094866","381851.53579227","405301.22067066","331433.56468595","314613.14118011","318126.00188424","386804.73006591","316010.80476707","330678.59253417","266140","270800","276160","278700","286380","290360","291480","292010","303050","302080","304600","297280","312530","325990","328610","343890","341760","354270","363110","365180","375150","382630","395300","405570","414260","424530","437550","438420","444580","","",
"Isle of Man","IMN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","84290.24","86999.95","89779.41","90769.24","92701.16","95722.42","100665.99","105445.57","108230.92","113167.67","114802.92","120368.97","124244.59","132439.75","139792.95","142780.11","151711.21","147987.49","161676.78","165019.2","139570","143630","147810","151290","156910","161440","167400","173750","178870","182970","180770","185000","179100","186410","192800","202260","211620","220490","224730","229100","237170","244530","241950","241810","243620","246030","245150","248300","253790","","",
"Not classified","INX","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","5704.434","5945.459","6134.187","6474.226","6829.703","6867.058","6852.147","7379.488","7549.616","7564.248","7697.548","7635.269","7674.794","7929.831","8040.718","7870.063","8153.961","8040.78","8098.781","8284.285","10090","9830","9910","10260","10490","10520","10440","10590","11080","10810","10710","10470","10780","10180","9840","9590","9410","9230","9190","9440","8990","8870","9370","9300","9230","9360","9420","9760","10060","","",
"Iran, Islamic Rep.","IRN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","8849.632","9017.404","9401.928","10257.435","10852.976","10801.826","11248.66","11886.981","11755.851","12439.711","12372.007","13530.88","14025.64","15471.046","15345.713","15919.12","16912.98","16735.133","17116.278","19741.947","17710","18430","20340","18880","19510","21630","23880","26670","29210","30450","32270","32790","33970","34920","36330","37100","39280","38400","37910","38220","38210","35720","36850","36910","36220","36380","37260","37210","37580","","",
"Iraq","IRQ","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2995.7594","2907.4776","3087.0978","2902.6881","2927.3827","2868.3277","3031.0963","3352.743","3459.197","3988.243","4016.67","3391.834","3479.719","3438.737","3629.697","3824.532","3939.666","4043.144","4693.617","4698.732","4190","2960","3520","4470","4370","4110","4020","4200","4360","4260","4250","5890","6200","3160","3480","4050","4020","3960","4340","5010","4880","5220","5470","5550","5230","4400","4770","5300","5420","","",
"Iceland","ISL","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","401.8592","403.465","422.3254","440.8851","446.8092","464.752","465.1798","470.2018","483.2838","477.0218","451.4189","458.9457","443.4581","450.7524","454.2368","459.0511","461.001","445.0236","455.3652","454.7948","410","400","390","400","390","390","400","410","420","430","420","400","410","400","400","400","420","440","440","390","380","390","390","380","400","410","400","410","400","","",
"Israel","ISR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1074.9312","1123.4555","1176.4066","1228.747","1310.7017","1378.1422","1380.647","1438.5147","1461.7182","1455.9677","1469.648","1484.8225","1462.0964","1521.5513","1579.8096","1577.4908","1550.713","1569.0588","1597.4889","1607.6011","1620","1610","1660","1690","1750","1780","1900","1920","1970","1910","1980","1990","1960","2030","2110","2100","2100","2260","2120","1920","1990","2100","2130","2160","2180","2250","2260","2320","2360","","",
"Italy","ITA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","31162.75","30447.363","30277.638","31662.47","31284.27","30155.746","30202.246","29642.634","31708.35","32691.67","31824.29","31456.63","29849.807","28812.485","28909.422","29680.361","29867.849","31400.21","32199.08","31910.78","28590","28810","28110","27830","27060","27960","28230","27900","28330","28560","28850","27710","28180","27820","29000","27920","22920","22500","21030","19490","18910","17900","18520","18380","17840","18080","18060","17960","17900","","",
"Jamaica","JAM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","479.9854","489.8341","529.8613","531.3617","531.7833","457.0702","445.6653","410.8957","424.8395","429.5515","442.1034","450.9787","411.0414","446.0621","473.0507","437.4441","452.4791","490.048","552.0077","537.5462","480","490","490","500","510","510","510","510","510","530","530","530","530","560","540","530","440","420","430","420","420","420","440","430","430","410","410","410","410","","",
"Jordan","JOR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","198.90561","223.34787","241.46613","245.6192","266.52126","242.04273","238.69349","231.34184","263.05143","300.50532","305.10324","327.8777","400.8517","467.0336","525.6515","571.3393","520.4962","576.9193","647.7016","634.1577","470","580","640","640","580","610","590","600","590","590","530","550","580","600","690","740","960","1160","1140","990","1060","1200","1000","1180","1190","1310","1300","1260","1250","","",
"Japan","JPN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","30989.274","31000.31","32802.96","34981.95","34033.97","31121.52","31478.02","32474.36","32877.67","33563.39","33227.35","32381.98","33969.18","34783.24","35318.3","35444.47","36060.44","35899.86","37041.59","38050.02","28320","27710","28040","28050","29470","29650","30680","31350","29750","23530","26090","22820","22490","22280","22560","22120","21960","20930","20670","20210","19600","18800","18160","18730","18790","18220","18110","18080","18010","","",
"Kazakhstan","KAZ","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","21460.959","20552.256","29690.777","22654.273","20460.589","21206.418","23848.455","22677.089","21726.288","21768.045","22016.882","23119.242","23327.221","22283.265","23777.062","25200.396","27878.083","28144.28","28070.221","27842.278","18480","17360","15410","14290","13520","11440","9940","8670","7220","6710","6530","7330","11750","8550","9550","9920","10850","9940","10090","9530","11000","9850","9710","8790","10220","10990","10150","13380","10980","","",
"Kenya","KEN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","5595.686","5715.966","5897.626","5915.451","5908.197","6027.206","5949.954","6130.932","6606.41","7131.395","6498.003","6401.097","7087.654","7844.085","7959.622","7956.987","8221.448","8209.079","8815.16","9127.609","10670","10330","10290","10200","10340","10190","9820","9780","10110","10590","9880","10000","10330","11050","11550","11520","11110","16850","16880","16370","16580","17260","17130","17090","18080","17620","18760","17530","18330","","",
"Kyrgyz Republic","KGZ","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1983.7179","2014.3087","2419.4632","2188.7271","2162.529","2248.1417","2337.5302","2301.2323","2294.4433","2307.6245","2359.8378","2388.4942","2449.2883","2475.8057","2554.9735","2653.2063","2781.7106","2833.3287","2844.839","2752.4528","2300","2170","1990","1830","1610","1310","1280","1240","1290","1310","1330","1350","1250","1390","1380","1410","1430","1460","1490","1650","1660","1700","1740","1820","1890","1810","1850","1850","1990","","",
"Cambodia","KHM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","3644.98","2588.4535","2868.3866","3582.577","2119.2964","1922.9703","1637.2526","2406.8028","2792.5823","2231.1754","2822.9375","2455.8696","2681.3853","4993.511","2808.7519","2528.36","3077.463","4028.915","3282.373","2535.9364","2900","2970","3180","3280","3260","3450","3660","3590","3480","3870","3560","3380","3570","3740","3910","3860","4210","4340","4360","4550","4510","4770","4600","4660","4680","4970","4750","5280","5160","","",
"Kiribati","KIR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2.1633381","2.2774522","2.3213978","2.4030673","2.4683037","2.5196242","2.5689328","2.6666851","2.6499947","2.7041579","2.8721128","3.185374","3.0624838","3.111811","3.01816","3.0936202","3.0749954","3.138037","3.140021","3.116244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","10","","",
"St. Kitts and Nevis","KNA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","9.157524","8.731553","8.644939","8.355895","8.493194","9.194848","10.061918","10.27464","10.46839","10.584485","10.576735","11.183219","11.446564","10.920494","11.777768","14.266479","14.212942","14.222862","14.707082","8.482034","10","10","10","10","20","20","20","20","20","20","20","20","10","10","10","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","",
"Korea, Rep.","KOR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","4897.752","5008.98","5155.052","5706.139","6328.65","6696.837","5908.724","6352.923","7261.44","7450.075","7227.371","7251.83","6594.723","7436.931","8252.262","8642.552","8881.841","8714.875","9213.665","9620.602","7260","7340","9630","9790","10170","10920","11430","12520","12490","13260","13960","14130","13860","17150","19760","18320","16930","8710","8620","8110","8620","9080","10290","10220","10300","10390","10510","10600","10770","","",
"Kuwait","KWT","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","526.2281","700.0885","863.9018","875.7624","802.7481","743.6125","645.3952","741.2875","802.2676","858.5233","724.1383","665.7994","776.6244","792.7785","867.5629","850.8539","935.3506","1021.2485","1046.8979","1044.4737","230","150","160","210","240","260","310","310","330","350","350","340","370","400","390","420","440","460","510","550","540","580","620","640","650","700","710","740","750","","",
"Latin America & Caribbean (excluding high income)","LAC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","226900.628751","200316.423193","221534.349075","211907.594412","226510.982807","242183.53479","264473.264592","248916.469058","263503.979997","274843.943212","286507.557246","278497.045522","286723.787392","285996.236395","273132.677709","281269.545154","290852.085013","318307.515284","304246.713968","309323.547388","245240","246630","247500","249080","252520","254030","248540","253230","261950","261630","264380","273500","282460","294430","305900","308710","308130","320160","310140","303260","325720","326840","328140","333150","335700","332850","345050","357540","350830","","",
"Lao PDR","LAO","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","3206.764","1747.4514","2433.5527","3852.339","1706.1346","1687.0045","1632.2244","3089.5468","3858.57","3202.517","4053.715","3380.178","3373.389","6993.135","3490.445","2808.9565","3560.381","5046.862","3627.775","2240.6707","1560","1590","1670","1680","1760","1800","1770","1800","1680","1600","1700","1760","1840","1900","2060","2060","2010","2220","2160","2280","2510","2320","2520","2590","2590","2710","2850","2760","2740","","",
"Lebanon","LBN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","363.6889","414.9877","437.4255","477.3163","359.011","252.95318","292.54328","277.36909","318.7358","340.3614","368.1343","381.8673","395.374","372.5394","376.0176","365.3753","361.8196","360.5145","348.564","382.323","360","380","400","440","410","490","490","500","520","510","530","560","510","540","570","500","480","510","500","550","560","660","700","690","700","710","740","760","740","","",
"Liberia","LBR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","134.1153","136.88701","139.55518","146.82716","136.46975","140.48301","150.102","173.75779","169.45964","183.78691","202.89562","189.86942","204.61054","203.71588","202.49696","200.63603","209.20288","214.22643","219.26269","218.35811","550","520","510","480","460","440","450","470","500","510","530","540","560","580","590","600","640","670","690","830","750","870","980","1090","1220","1390","1360","1360","1370","","",
"Libya","LBY","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","615.9514","562.8329","553.3655","604.1807","632.7875","801.2601","859.4874","816.2765","872.3958","1026.3635","1063.1016","1002.6981","1313.9319","1383.375","1633.266","1502.7963","1460.782","1554.8205","1320.2094","1327.1162","1350","1350","1280","1310","1260","1330","1300","1300","1410","1500","1370","1350","1460","1490","1620","1710","1790","1870","1890","1940","2000","2000","2010","2010","1910","1890","1940","1950","1970","","",
"St. Lucia","LCA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","18.109456","17.901942","18.409071","19.570393","19.672786","20.663856","21.103095","24.133748","19.015927","21.222972","17.834145","19.48257","23.205515","22.712026","25.491796","28.491139","28.542754","28.838587","30.428298","36.97928","30","40","40","40","50","70","80","80","40","40","40","40","20","20","20","20","20","30","30","30","30","30","30","30","30","30","30","30","30","","",
"Latin America & Caribbean","LCN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","244931.82732552","217191.02966847","239382.0422654","229490.6250993","245092.0259815","261628.48092297","284368.71110117","268117.21054422","283829.74540466","295949.36094683","308880.83849228","300487.13316242","309013.71575303","307816.04287961","294608.70368395","303561.76659712","314537.20568842","343844.15140419","329902.17390287","334213.3308869","267370","269270","270480","272180","275980","277830","272560","277350","286080","285730","289200","298960","307980","320680","333010","336020","335740","348700","340190","333180","354740","354840","357570","362260","364580","361050","373090","385210","379070","","",
"Least developed countries: UN classification","LDC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","401544.0953261","278437.7416199","293654.7975271","326523.5557525","257439.4782938","292656.9792301","277858.888977","332365.2638843","331458.7769007","390580.3713673","386387.7885999","330767.7199128","372621.2737404","396027.7233128","316609.7731621","300324.1224301","302756.5939214","376845.141559","299282.194788","315636.4549556","262650","267390","272550","274900","282220","286080","286100","286030","298080","296590","298870","292640","308580","322940","326640","339090","335460","349240","357780","360070","371360","377970","389730","400220","408750","419330","431580","433210","437520","","",
"Low income","LIC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","253517.91537","187457.55862","192128.65753","207291.87136","167652.96062","191834.25425","186286.29213","218888.80675","207915.52099","250792.38669","256511.99705","218018.49725","250249.82562","241693.18733","211121.07537","200049.6185","197844.91245","234896.21103","193439.95226","214883.6238","164090","168040","172690","174640","181620","184270","187030","189160","199060","198030","201780","194800","206160","215550","217720","227890","226570","236050","242710","243790","249470","252980","262610","268390","274620","281540","292750","293260","297690","","",
"Liechtenstein","LIE","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","",
"Sri Lanka","LKA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1261.9573","1301.7024","1286.8255","1291.5995","1457.4619","1257.3786","1365.2214","1445.2293","1512.8279","1521.5389","1633.4861","1630.4233","1753.8653","1737.4849","1860.8556","1799.0416","1785.4171","1835.2403","1839.7756","1849.4228","2250","2220","2330","2460","2580","2500","2400","2410","2370","2520","2450","2440","2660","2470","2540","2720","2680","2590","2950","2780","2730","3010","2770","2590","3110","3140","2520","2350","2240","","",
"Lower middle income","LMC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","463707.0006051","401062.5991442","454512.4331148","457837.9412043","421439.6751517","443427.1809162","456118.1447307","515847.7065721","508584.2996407","549898.2938989","555640.1886368","535450.344467","692513.1236138","641718.656513","565295.799005","567524.9902872","613307.4069744","701977.076079","599904.236329","601281.11841","531210","535300","540720","539300","606250","617000","624620","633720","648350","654030","659150","663410","670540","691240","706810","728350","741400","764230","774460","791930","809170","826910","829060","842660","850950","863730","873720","884910","896400","","",
"Low & middle income","LMY","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1336033.85700872","1184931.31593212","1307399.3524042","1319030.28453444","1248327.90052843","1334692.3687772","1378862.40193333","1482993.25649221","1498549.11576018","1610422.51294139","1652344.1477417","1588087.70186276","1794450.35644737","1762416.21347226","1654704.87855715","1647656.56665901","1716066.05533514","1904788.05053811","1763407.79589947","1784864.01238307","1511640","1510330","1508130","1494380","1566030","1615810","1643450","1624730","1661010","1677460","1682060","1695560","1746110","1783320","1825870","1869190","1896270","1950210","1980180","2003150","2064070","2101620","2119190","2152310","2181800","2210600","2251570","2279960","2279280","","",
"Lesotho","LSO","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","587.4624","512.3153","503.2881","497.5903","506.1153","532.9768","515.8648","487.5308","494.2206","537.1773","551.3164","542.1621","563.146","545.2156","519.2779","543.1448","546.2603","648.3588","623.9215","598.2101","650","630","690","680","670","630","630","620","590","790","760","750","670","690","660","730","730","770","730","750","750","790","800","780","790","800","790","850","820","","",
"Late-demographic dividend","LTE","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","547673.7895966","531989.6628398","593096.6861491","591750.8407411","592581.8911095","625986.6608055","657767.6236245","669873.1138812","703592.6714714","720104.1817461","753209.7433481","742361.9689466","755434.4040888","791927.7183951","786140.2223224","786635.3191715","812543.2785899","866536.8181102","867598.9851532","867950.8434333","713970","712260","704780","691780","696650","732520","749680","719770","730770","743700","738930","749650","783710","793450","818750","827170","839710","861250","871420","880660","908590","915010","928140","939910","961260","976030","986530","997850","986500","","",
"Lithuania","LTU","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","5601.111","5832.371","6068.436","6423.541","6706.292","6829.827","6839.034","6986.78","7070.48","7106.595","7205.175","7192.868","7096.334","7283.667","7548.035","7621.195","7660.906","7685.055","7487.864","7039.263","5860","5590","4820","4220","3820","3700","4140","4240","4490","4480","4690","4740","4990","5090","5320","5570","5520","6290","5990","3900","3800","4140","3960","3720","3780","3780","3640","3660","3530","","",
"Luxembourg","LUX","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","320.5152","318.1437","323.02","341.5797","341.1891","333.0392","339.2237","345.5725","365.6698","362.4396","361.8072","360.2541","341.9145","349.0786","348.4865","359.4884","357.6315","362.1544","369.6843","385.3238","280","280","280","280","290","290","290","290","290","300","210","210","290","280","300","290","290","290","300","300","300","310","300","300","300","300","300","310","300","","",
"Latvia","LVA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2421.0907","2509.6112","2619.3388","2739.8482","2854.0925","2901.9379","2904.0087","2957.679","3017.0502","3038.5301","3122.258","3150.468","3225.736","3351.255","3368.243","3435.761","3492.367","3526.343","3482.571","3361.981","2550","2420","2380","2030","1670","1410","1430","1440","1480","1460","1420","1500","1490","1430","1530","1560","1580","1640","1680","1680","1710","1740","1800","1830","1870","1960","1940","1920","1860","","",
"Macao SAR, China","MAC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1.8201278","1.8263557","2.0842664","2.6007078","2.7728477","3.0069504","2.8514854","3.393105","2.7447555","2.9332789","4.373294","4.771582","4.821554","6.576836","5.878995","5.810299","7.694634","7.726161","8.986218","8.985536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","4277.907","4434.643","4367.156","4318.889","4301.777","4305.528","4407.084","4201.213","4465.24","4489.637","4746.875","4351.625","3777.071","4107.593","3918.307","4392.204","4917.034","5153.409","5343.811","5460.743","6510","6360","5840","5600","6300","5860","6480","6570","6740","7010","7060","7170","7480","7510","7790","8170","8570","8030","8140","8030","8200","8570","8140","8930","8830","9240","7940","9300","9430","","",
"Monaco","MCO","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1182.7926","1246.169","1314.5054","1379.8875","1443.8374","1506.3489","1521.3467","1539.956","1558.5591","1555.6358","1631.6447","1647.1323","1703.8468","1798.9114","1819.5233","1887.9124","1935.9872","1973.6894","1989.3909","1871.2964","2180","2040","1590","1500","1450","1470","1400","1060","900","830","790","960","870","840","890","870","830","820","830","730","790","860","840","930","1000","920","1030","1060","1160","","",
"Madagascar","MDG","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","8856.545","6375.336","6691.815","6981.975","6675.23","7253.256","6937.335","7442.883","8102.005","9174.264","8517.684","8081.452","8526.674","8481.755","7620.141","7630.836","7536.72","8626.525","7450.044","7787.851","8240","8270","8310","8370","8390","8450","8500","8270","8530","8270","7920","7640","6950","7960","7200","8820","8200","8910","8260","8610","8560","8610","8820","8610","8600","8680","9170","8720","8770","","",
"Maldives","MDV","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2.2492236","2.1104924","2.1520169","2.5428618","2.6220513","2.772454","2.7625929","2.7560674","3.0070124","3.0519097","3.248955","3.590141","3.613794","3.960684","4.902464","5.277037","5.668815","5.76135","6.319257","5.813244","0","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","20","20","20","20","20","20","30","30","30","30","30","30","30","","",
"Middle East & North Africa","MEA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","34969.580566","36286.595819","37904.256419","38618.300623","40000.426571","41105.073689","42631.156445","44313.58395","45431.84788","48003.75668","53551.82792","55957.40064","59711.72012","62995.93762","63405.16211","64953.04233","68849.94724","69922.33861","72034.74495","75169.58182","67470","67490","69770","69680","69630","73120","77430","80670","85780","87720","93500","96260","99210","98890","103690","105170","109640","109870","109710","111590","112260","112470","113450","114770","114010","114750","115790","117460","118840","","",
"Mexico","MEX","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","22589.731","22805.522","23869.194","24507.484","26509.278","28215.487","29015.504","29922.006","30187.521","32053.38","33048.17","35421.53","38006.31","36533.19","37839.84","39224.3","40094.47","44477.87","43887.01","44992.16","36550","35440","35480","35960","36070","35440","36180","36030","37300","36500","36640","37060","34370","34900","34880","36940","36090","37050","36120","36700","37240","37940","39470","43220","38490","38470","42590","42880","42250","","",
"Marshall Islands","MHL","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","0.03413782","0.03566612","0.0373922","0.03923174","0.04106663","0.0428141","0.04443633","0.04597641","0.04753168","0.04923389","0.0511841","0.05338386","0.05579287","0.05840586","0.06120485","0.06416101","0.06728984","0.07054391","0.07374807","0.07667757","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Middle income","MIC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1082515.94163872","997473.75731212","1115270.6948742","1111738.41317444","1080674.93990843","1142858.1145272","1192576.10980333","1264104.44974221","1290633.59477018","1359630.12625139","1395832.1506917","1370069.20461276","1544200.53082737","1520723.02614226","1443583.80318715","1447606.94815901","1518221.14288514","1669891.83950811","1569967.84363947","1569980.38858307","1347550","1342290","1335440","1319740","1384410","1431540","1456420","1435570","1461950","1479430","1480280","1500760","1539950","1567770","1608150","1641300","1669700","1714160","1737470","1759360","1814600","1848640","1856580","1883920","1907180","1929060","1958820","1986700","1981590","","",
"North Macedonia","MKD","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","761.9893","748.0765","737.5582","748.8701","767.8452","780.4436","787.7596","822.2595","806.7161","800.7114","791.1448","847.8004","822.3866","849.7844","912.0572","861.6109","829.1911","833.4598","813.9639","802.1374","960","900","670","700","960","930","910","840","790","730","680","610","570","570","610","590","590","580","560","550","560","560","530","550","560","550","580","570","550","","",
